id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1724900,Charming sunlit house in Boston,7723912,Fj,,Roslindale,42.28291,-71.13268,Entire home/apt,110,7,43,2019-10-28,0.58,3,364
1732804,Private room in Boston,9090219,Thomas,,Dorchester,42.29041,-71.05853,Private room,70,1,125,2019-11-3,1.68,1,357
1754939,"Gorgeous, spacious townhouse in Boston",9228417,Alice,,Jamaica Plain,42.31227,-71.10086,Entire home/apt,165,1,18,2019-7-10,0.46,1,1
1757417,Queen in Arts & Crafts Bungalow,9241244,Keith (& Beth),,West Roxbury,42.27754,-71.14348,Private room,60,1,69,2019-10-8,1.4,3,0
1810172,Room for 2 in Rozzie - Full Bath,8834105,Rebecca,,Roslindale,42.28209,-71.13335,Private room,67,28,37,2019-10-12,0.5,2,365
1810397,3Bed/2.5Bath Luxury Triplex South End's Union Park,9485021,Stacy,,South End,42.34364,-71.07024,Entire home/apt,900,4,41,2019-10-23,0.62,1,235
1815326,Back Bay Elegance in Brighton,9508341,Phyllis,,Brighton,42.35509,-71.16242,Private room,99,1,300,2019-11-9,4.52,2,356
1819994,"RIVERVIEWS-Walk Everywhere! Central, Safe LOCATION",9529655,Suzanne,,Fenway,42.34947,-71.09265,Entire home/apt,235,31,2,2018-5-24,0.04,4,296
1821633,Queen Size Four Poster Bed,7799789,Bruce,,Dorchester,42.30958,-71.04792,Private room,100,1,210,2019-10-27,2.84,3,0
1861070,Charming Gambrel on a sweet street,8879967,Joanne,,Roslindale,42.27691,-71.12823,Private room,75,2,49,2019-11-9,0.72,1,365
1863443,Perfect location in Fenway - washer/dryer & WIFI,9419684,Mike,,Fenway,42.3446,-71.10172,Entire home/apt,213,29,6,2017-4-29,0.09,68,131
1867834,Lux 2 Bedroom Apt Near Waterfront w/wifi,9419684,Mike,,West End,42.36449,-71.069,Entire home/apt,293,9,4,2014-9-19,0.06,68,41
1867881,"Lux 2 Bedroom near Charles St w/gym, & WiFi",9419684,Mike,,West End,42.36512,-71.06926,Entire home/apt,312,29,6,2018-4-17,0.09,68,129
1868004,Lux 1 Bedroom near Charles St w/gym & WiFi,9419684,Mike,,West End,42.36325,-71.06736,Entire home/apt,217,9,6,2015-4-26,0.09,68,40
1868124,Perfectly located in Boston Theatre District,9419684,Mike,,Downtown,42.35131,-71.06351,Entire home/apt,244,29,10,2019-2-1,0.15,68,132
1873046,"Cute 1 Bedroom Apartment, Downtown Boston",2356643,Voyage,,Downtown,42.35284,-71.06261,Entire home/apt,195,10,121,2019-9-25,1.79,10,336
1881180,Private Rm+Bath in Beautiful Condo,115522,Nate + Danielle,,Dorchester,42.29595,-71.06134,Private room,90,2,104,2019-10-13,1.48,1,0
1881298,Private Apartment- Minutes from T!,1920539,Caitlin & Dan,,Jamaica Plain,42.30026,-71.11181,Entire home/apt,130,1,505,2019-11-9,6.88,1,255
1885386,Boston Large Private Bedroom  - walk to Train,6391436,Robin,,Jamaica Plain,42.30885,-71.11643,Private room,85,2,240,2019-11-17,3.46,3,89
1885825,Boston WALK TO TRAIN Room for 3 private bath,6391436,Robin,,Jamaica Plain,42.30968,-71.1176,Private room,70,2,267,2019-11-17,3.89,3,80
1886037,Beautiful Penthouse in Beacon Hill,1587128,Daniel,,Beacon Hill,42.36056,-71.07141,Entire home/apt,230,7,1,2015-7-24,0.02,1,0
1887507,Location!! Downtown Near Waterfront,970787,Poli,,South Boston,42.34066,-71.05117,Private room,100,2,71,2018-11-17,0.97,2,46
1887581,"Beautiful 2bdrm, Near Convention Ctr, Waterfront",970787,Poli,,South Boston,42.34098,-71.05023,Entire home/apt,250,2,137,2019-10-26,1.87,2,106
1899770,Stay in the heart of the South End,2120544,Samuel,,South End,42.34025,-71.07664,Private room,125,2,7,2016-4-22,0.14,1,0
1935042,Cozy Room in Quaker Community,10013311,Beacon,,Beacon Hill,42.35706,-71.06618,Private room,110,1,221,2019-11-3,3.1,2,142
1937433,"Clean Getaway-near BU, BC, Harvard.",10024266,Jarah,,Brighton,42.34799,-71.14259,Private room,68,1,19,2017-11-19,0.45,1,0
1944976,1 room with queen bed in Boston...,10060070,Diana,,Dorchester,42.31161,-71.04613,Private room,76,2,5,2015-9-6,0.09,1,0
1956275,"Beautiful 3 bd- 1.5 bath with parking, in Boston.",9622924,Emmanuel,,Jamaica Plain,42.30829,-71.12399,Entire home/apt,599,2,105,2019-5-20,1.48,1,1
1960407,Sunny Room in Quaker Community,10013311,Beacon,,Beacon Hill,42.3568,-71.06749,Private room,135,1,148,2019-11-3,2.06,2,162
1961034,1BR in Brighton,10133129,Alp,,Brighton,42.34001,-71.15543,Entire home/apt,114,1,1,2016-5-21,0.02,1,0
1966195,*Super* downtown location w/heated infinity pool,9419684,Mike,,Downtown,42.3509,-71.06321,Entire home/apt,312,29,34,2018-9-9,0.5,68,357
2000797,"Sea view,balcony,15min by metro to center,safe st",9898255,Jessica,,Dorchester,42.31502,-71.06115,Private room,70,2,143,2019-11-3,2.18,5,360
2014651,One Private Bedroom in J.P.,2155838,Molly,,Jamaica Plain,42.30711,-71.10582,Private room,120,2,38,2019-9-2,0.53,1,365
2014882,1 bedroom and private bathroom,1521296,Yossi,,Brighton,42.34126,-71.15717,Private room,70,3,220,2019-11-14,3.33,2,211
2016500,Studio Apartment in Fenway,10370843,Marco,,Fenway,42.34582,-71.08936,Entire home/apt,150,1,5,2016-5-1,0.1,1,0
2021483,Spacious Updated 2 Bed Boston Condo,10197317,Shannon,,South Boston,42.33535,-71.04741,Entire home/apt,500,1,7,2019-4-29,0.17,1,362
2022303,LOCATION! Modern 2BD 2 BA w/Parking,10393465,Gary,,South Boston,42.34179,-71.05274,Entire home/apt,250,2,190,2019-10-28,2.67,2,294
2108738,Back Bay Studio,10750832,Tom,,Back Bay,42.35046,-71.08894,Entire home/apt,150,3,34,2016-8-14,0.47,1,0
2114274,Sunny private room with comfy bed,2152299,Isaac & CK,,Allston,42.35136,-71.12615,Private room,80,10,45,2019-3-25,0.64,1,293
2126053,"Studio, w kitchenette, in owner's Beacon Hill home",10844648,Janet,,Beacon Hill,42.35672,-71.07147,Entire home/apt,165,5,102,2019-11-3,1.49,1,181
2141306,Modern 2Bd1BA in Downtown Boston,5355690,Kyle,,Downtown,42.35447,-71.06011,Entire home/apt,300,2,7,2017-6-18,0.1,1,0
2183058,Historic Boston North End Condo,11132080,Cindy & Mark,,North End,42.36429,-71.05452,Entire home/apt,195,4,168,2019-11-17,2.42,1,276
2187640,Beautiful apt near Boston Children's Hospital,9419684,Mike,,Chinatown,42.35136,-71.06236,Entire home/apt,220,29,3,2014-10-12,0.05,68,132
2187766,Great location near Boston Theater District w/pool,9419684,Mike,,Chinatown,42.35164,-71.06215,Entire home/apt,312,29,27,2019-5-22,0.39,68,357
2215762,Boutique South End,5430185,Laura And Olivia,,South End,42.34415,-71.07273,Entire home/apt,175,30,27,2019-7-22,0.4,7,136
2219399,Sunny Private Room & Bath in JP: Breakfast+Parking,1624549,Andrew,,Jamaica Plain,42.30073,-71.11431,Private room,112,2,171,2019-11-10,2.54,1,318
2277821,Sparkling New 2BR / 2BA in Back Bay,9410008,Jason,,Back Bay,42.34924,-71.08453,Entire home/apt,425,2,162,2019-10-24,2.36,18,343
2278704,Victorian queen,11631886,Cynthia,,Mattapan,42.28192,-71.09514,Private room,57,1,143,2019-11-5,2.1,4,365
2292495,furnished 1 bed apartment copley #5,9653086,Glenn,,South End,42.34032,-71.07572,Entire home/apt,175,28,69,2019-10-29,1.09,6,250
2323787,Guest Room near Longwood & Northeastern Univ.,11869054,Nami,,Roxbury,42.33041,-71.0914,Private room,95,60,23,2019-10-1,1.52,1,103
2372459,Upscale Spacious 1 Bedroom Apartment in North End,12119638,Alex,,North End,42.36495,-71.05721,Entire home/apt,99,2,30,2018-6-25,1.05,1,0
2372987,Modern South End Pied a Terre | 1BR 1BA,814298,Short Term Rentals Boston,,South End,42.33671,-71.07546,Entire home/apt,164,2,85,2019-9-4,1.21,95,17
2378421,Light-filled Private Suite on Beautiful Street,12150111,A And L,,Jamaica Plain,42.31144,-71.11864,Entire home/apt,135,2,129,2019-11-5,1.9,3,162
2395326,Classic South End Brownstone-1 BR,12230539,Tim,,South End,42.34643,-71.07092,Entire home/apt,119,1,389,2019-11-4,5.59,1,13
2410846,Sunny Beacon Hill private 1 bedroom,3137257,Elyne,,Downtown,42.35777,-71.06218,Entire home/apt,125,28,35,2019-11-2,0.53,7,269
2429961,Most Beautiful Street in the Back Bay one bedroom,3137257,Elyne,,Back Bay,42.35086,-71.08099,Entire home/apt,175,4,86,2019-11-4,1.29,7,55
2495047,"Central, Modern & Sleek in Victorian Brownstone",5430185,Laura And Olivia,,South End,42.34189,-71.07254,Entire home/apt,140,3,27,2019-11-17,0.43,7,246
2526773,Charming comfort 1 BR / Studio,12165186,Masha,,Brighton,42.3438,-71.1563,Entire home/apt,52,60,12,2019-8-31,0.19,2,101
2547075,"Best location in Boston!! Bright, modern  studio",3137257,Elyne,,Downtown,42.35985,-71.05779,Entire home/apt,150,3,70,2019-10-23,1.03,7,6
2547129,"Heart of Boston, MOdern 1 bedroom by Faneuil Hall",3137257,Elyne,,Downtown,42.36277,-71.05939,Entire home/apt,175,3,87,2019-11-1,1.36,7,7
2583074,Cozy room in a charming villa.,13226301,Mohamed,,Roslindale,42.27965,-71.13606,Private room,40,2,35,2018-7-2,0.55,3,80
2592416,Spacious family friendly home,13271600,Carol,,Jamaica Plain,42.30704,-71.10337,Entire home/apt,450,2,9,2019-4-16,0.13,1,0
2656568,1 Bedroom Apartment Copley,13597630,Lee,,Back Bay,42.34807,-71.07664,Entire home/apt,600,1,0,,,1,0
2657905,Boston N. End chic best location 1 bd duplex (h2c),5578043,Dror,,North End,42.36485,-71.05233,Entire home/apt,119,28,121,2019-11-3,1.8,10,233
2658094,Beautiful Boston N End specious & Light 2Bd  1bth,5578043,Dror,,North End,42.36666,-71.05193,Entire home/apt,299,28,142,2019-9-26,2.14,10,341
2672058,"Modern loft, walk to subway",13565868,Christie,,Allston,42.35322,-71.13227,Private room,85,2,12,2016-9-9,0.18,1,0
2694019,Back Bay apt. Close to Marathon Finish Line!,12985903,Gina,,South End,42.34667,-71.0755,Entire home/apt,250,1,60,2019-8-13,0.88,1,89
2701124,Charlesview Suites Back Bay ,13822322,Varouj,,Back Bay,42.34507,-71.08601,Entire home/apt,280,3,77,2019-9-27,1.21,1,325
2706986,"In the heart of Boston, steps away from everything",501255,Jeff,,Bay Village,42.35015,-71.06793,Private room,125,1,34,2017-11-12,0.63,1,0
2715779,MARATHON WEEK AT THE CUSTOM HOUSE,178829,John,,Downtown,42.35794,-71.05221,Private room,400,3,0,,,1,0
2723274,Lofty Modern 2BD Apt 800 sq ft,8790904,Albert,,Back Bay,42.34952,-71.07101,Entire home/apt,200,2,26,2019-10-27,0.39,1,1
2737853,South End Chic,14008862,Mariel,,South End,42.34322,-71.07211,Entire home/apt,160,3,5,2015-7-6,0.07,1,0
2747654,Nice Furnished Apt by Theater District,2356643,Voyage,,Downtown,42.35033,-71.065,Entire home/apt,175,10,173,2019-11-4,2.57,10,365
2754149,Mission Hill Red Room for 2,14050476,Carl,,Mission Hill,42.3274,-71.10508,Private room,65,3,98,2019-10-20,1.44,1,264
2754975,Perfect Location to Explore Boston,6885890,Jonathan,,Beacon Hill,42.35757,-71.06366,Entire home/apt,150,180,100,2019-8-21,1.52,1,142
2776391,Heart of Boston! New Modern  2 bedroom 2 bath loft,3137257,Elyne,,Downtown,42.36019,-71.05588,Entire home/apt,325,2,185,2019-11-2,2.87,7,4
2794782,Green Home (Queen size bed),10273324,Steven,,Dorchester,42.28284,-71.07116,Private room,65,4,55,2019-4-14,0.82,2,355
2798599,Boston's Most Historic District!,14099596,Robert,,Charlestown,42.37407,-71.06016,Private room,139,28,51,2019-11-3,2.01,1,292
2798787,A private room on Sunnyside,13372537,Molly,,Jamaica Plain,42.32451,-71.10541,Private room,75,1,258,2019-11-10,3.84,1,336
2807040,Sunny Lower Mills Room Single Person/Close Couple,14358116,Michelle,,Mattapan,42.27479,-71.06772,Private room,50,30,32,2019-10-29,1.46,1,0
2811937,Green Home (Full size bed),10273324,Steven,,Dorchester,42.28439,-71.06912,Private room,65,4,71,2019-9-3,1.06,2,348
2842124,Charming 1-bedroom in the North End,12312638,Peter,,North End,42.36378,-71.05564,Entire home/apt,175,30,42,2019-10-23,0.63,1,69
2843445,"""Tranquility"" on ""Top of the Hill""",3164508,Marilyn,,Roslindale,42.28195,-71.14102,Private room,85,1,75,2017-12-31,1.12,2,111
2846739,SECOND FLOOR PARLOR ROOM,85770,Robert,,South End,42.34623,-71.07364,Private room,140,2,177,2019-10-31,2.61,5,90
2862120,Beacon Hill Sofabed in Living room,1416883,Roger,,Beacon Hill,42.3602,-71.0684,Shared room,50,3,135,2019-11-4,2,2,90
2864688,Beautiful 3 bedroom 2 bath apt in Charlestown,887148,Dawn,,Charlestown,42.38241,-71.07086,Entire home/apt,595,1,0,,,6,365
2880944,2BD Pond-side condo in JP for longer-term rentals,5052732,Josh+Kate,,Jamaica Plain,42.31395,-71.11601,Entire home/apt,185,7,6,2017-7-1,0.09,1,0
2881388,3BR / 2BA + Prvt Deck in Back Bay,9410008,Jason,,Back Bay,42.34762,-71.08495,Entire home/apt,695,2,177,2019-8-27,2.66,18,337
2886933,BEAUTIFUL SINGLE FAMILY VICTORIAN in Hyde Park!,13776857,Katy,,Hyde Park,42.26118,-71.11989,Entire home/apt,249,2,92,2019-10-20,1.38,1,8
2892825,Luxury Sunny Hill Townhouse Unit #1,14785487,Aihua,,Roxbury,42.31111,-71.08654,Entire home/apt,450,4,14,2019-8-31,0.24,7,365
2931165,Victorian Full Bed,11631886,Cynthia,,Mattapan,42.2795,-71.09377,Private room,49,1,133,2019-9-21,2,4,365
2931271,3 bedrooms in Victorian home.,11631886,Cynthia,,Mattapan,42.281,-71.0941,Private room,139,2,49,2019-10-6,0.75,4,364
2931870,Victorian In-law,11631886,Cynthia,,Mattapan,42.27921,-71.09527,Private room,72,2,89,2019-9-8,1.33,4,364
2943438,Beacon St Apt by Charles River,14338198,Maryanne,,Fenway,42.35042,-71.09295,Entire home/apt,175,60,8,2015-6-18,0.12,1,365
2943893,"Spacious, cozy 1 BR apt in Boston",7134587,Gabriela,,Brighton,42.34217,-71.15294,Entire home/apt,99,10,0,,,1,0
2963419,Garden Oasis #1,15123694,Lucia,,Jamaica Plain,42.31804,-71.11687,Private room,95,4,27,2019-6-27,0.4,2,0
3068453,Large Studio in Theater District,2356643,Voyage,,Downtown,42.35188,-71.06418,Entire home/apt,175,10,190,2019-10-13,2.87,10,12
3094942,Cozy room close to Downtown!,15695135,Bryan,,Dorchester,42.31912,-71.05745,Private room,60,3,13,2019-11-10,0.2,1,0
3129309,�?Modern- near old north church,3637081,Jason Or Jose,,North End,42.36571,-71.0556,Entire home/apt,125,1,406,2019-11-17,6.11,5,293
3164650,2bd APT 20min from Downtown Boston,16052189,Jonathan,,Hyde Park,42.23597,-71.13151,Entire home/apt,91,30,33,2019-8-1,0.51,8,328
3181719,"Luscious, double room private bath, free parking.",7640908,Tom,,Brighton,42.34858,-71.15872,Private room,115,5,113,2019-11-4,1.73,1,349
3182652,Unique Penthouse in Central Boston,2555135,Louise,,Downtown,42.35057,-71.06423,Entire home/apt,350,1,5,2015-9-5,0.08,1,0
3193484,Very Short Walk to the Red Line!,16186589,Marie,,Dorchester,42.28819,-71.06921,Private room,65,30,7,2019-9-15,0.14,25,364
3229255,1bd Boston apt - Convenient & quiet,16343599,Ella & Will,,Roslindale,42.28703,-71.13354,Entire home/apt,125,3,115,2019-11-2,1.78,1,132
3294152,"Garden Suite near subway, beach",9898255,Jessica,,Dorchester,42.31503,-71.06214,Entire home/apt,120,2,198,2019-11-3,3.02,5,362
3298104,SPACIOUS ROOM WITH QUEEN BED,14987475,Susan,,Dorchester,42.31158,-71.05121,Private room,95,3,16,2019-4-14,0.25,1,0
3302294,Back Bay Quiet Renovated Studio Apt,1369968,Christopher,,Back Bay,42.35258,-71.0826,Entire home/apt,175,32,252,2019-8-30,3.81,2,174
3309941,*Prime Location* in the heart of Fenway w/WiFi,9419684,Mike,,Fenway,42.3433,-71.10016,Entire home/apt,298,29,28,2018-10-9,0.44,68,132
3318814,Private Room in a Boston Smart House w/ Backyard!,16755950,Matt,,Brighton,42.36005,-71.14669,Private room,75,1,0,,,1,0
3325306,Southie Condo Near Convention Center and Beach,10849730,Kara,,South Boston,42.33489,-71.03295,Entire home/apt,370,1,21,2019-9-2,0.32,2,0
3343428,Brownstone Custom Bedroom Park & Garden Views by T,11228809,Jonathan,,Roxbury,42.32953,-71.09275,Private room,95,2,229,2019-11-17,4.84,5,77
3344322,"Eagle Sea view,15min metro ride to center,safe st!",9898255,Jessica,,Dorchester,42.31322,-71.0617,Private room,70,2,92,2019-10-27,1.41,5,359
3377100,Beacon Hill Townhouse near MGH,7629859,Bernardo,,Beacon Hill,42.35669,-71.07297,Entire home/apt,275,3,109,2019-11-3,1.66,1,272
3389896,Premium Boston Apartment,17102895,Tareq,,Dorchester,42.29641,-71.05541,Private room,59,1,4,2015-10-2,0.08,1,0
3414993,Gorgeous Condo w Huge Patio Back Bay Boston Common,7849580,Ann-Marie,,Downtown,42.35155,-71.06816,Entire home/apt,550,2,0,,,1,0
3432321,"Large, Sunny Beacon Hill Studio",17288874,Joseph,,Beacon Hill,42.35506,-71.07073,Entire home/apt,220,1,82,2015-10-27,1.25,1,0
3434614,1BR Apartment - North End,17311095,Keshav,,North End,42.36421,-71.05408,Entire home/apt,160,2,43,2017-10-20,0.66,1,0
3441982,New Stylish Modern Studio,13819661,Jen,,Roxbury,42.31943,-71.09432,Entire home/apt,90,2,101,2019-11-18,7.3,1,52
3457722,Sunlit with easy access downtown!,6209951,Jeff And Rachel,,Brighton,42.35457,-71.15949,Entire home/apt,260,2,46,2019-7-8,0.71,1,2
3463914,4th of July Dream Spot!,17452489,Nathaniel,,Back Bay,42.35049,-71.08826,Entire home/apt,248,2,27,2016-7-17,0.42,1,0
3467633,"Luxury Boston, Seaport,Beach & Park",643861,Marie,,South Boston,42.33909,-71.04867,Entire home/apt,249,2,6,2014-11-19,0.1,1,0
3493840,"Beautiful, Comfortable and Cozy",11554621,Gretjen,,Jamaica Plain,42.305,-71.10719,Private room,98,31,5,2019-7-12,0.08,1,340
3520353,Luxury Beacon Hill Apartment 1-BR,6508758,Xerxes,,Beacon Hill,42.3578,-71.06304,Entire home/apt,288,2,245,2019-11-7,3.79,1,203
3521944,"Beautiful, Quiet, and Safe!",17735272,David,,West Roxbury,42.29714,-71.15829,Entire home/apt,119,1,4,2014-9-14,0.06,1,0
3522237,Harmonious and friendly place,17736943,Drusilla,,Dorchester,42.30629,-71.08271,Private room,40,3,75,2019-10-25,1.51,2,361
3539510,The Roseclair | 3BR 1BA | 2nd Floor,71783,Lance,,Dorchester,42.32328,-71.05986,Entire home/apt,150,32,31,2019-6-13,0.5,22,336
3544343,Beacon Hill!! Feet Fom State House,17843002,Christian,,Downtown,42.35844,-71.06153,Entire home/apt,100,1,0,,,1,0
3575220,The Artist room in beautiful villa.,13226301,Mohamed,,Roslindale,42.28028,-71.13587,Private room,50,2,22,2019-9-1,0.35,3,216
3591359,Spacious 2.5 bedroom apartment (free parking),9662986,Wilke,,Jamaica Plain,42.32567,-71.10543,Entire home/apt,120,28,69,2019-6-8,1.21,1,142
3593290,Fab House in Hip Jamaica Plain,5988470,Nikki,,Jamaica Plain,42.3089,-71.11869,Entire home/apt,325,3,16,2019-9-2,0.26,1,112
3601030,Luxury South End Apartment,3689882,Shira,,South End,42.34379,-71.07286,Entire home/apt,206,3,227,2019-11-18,3.54,1,16
3602379,"Modern, Spacious 1BR for 4 - Easy Marathon Access!",18150109,Alex,,Roxbury,42.32909,-71.09457,Entire home/apt,169,2,252,2019-11-2,4.04,4,348
3605045,Immaculate space with off street parking!,18165984,Stacey,,Dorchester,42.28522,-71.07769,Shared room,100,1,5,2019-5-19,0.08,1,87
3628320,Sunny Two Bedroom Condo,2863349,Michael,,Dorchester,42.29745,-71.0585,Entire home/apt,125,1,166,2019-8-11,2.59,1,0
3656168,Parking Close 2 Downtown Renovated,18517776,Huggy,,Roxbury,42.31793,-71.07923,Private room,38,29,6,2018-12-17,0.12,30,365
3677662,Stylish flat near subway/Harvard/BU/BC & Food!,660123,Steffen,,Allston,42.35573,-71.13072,Private room,70,29,51,2019-8-28,0.79,1,298
3693850,Earth Sanctuary of Abundant Health,18807469,Derian,,Jamaica Plain,42.29982,-71.11257,Private room,88,6,218,2019-9-1,3.44,3,307
3701108,sunny furnished studio close to T,17576539,Lushan,,Allston,42.34645,-71.1349,Entire home/apt,100,28,19,2019-8-14,0.29,1,220
3704801,Beautiful 1 bedroom condo in Boston,8812693,Cornelia,,Back Bay,42.34611,-71.0781,Entire home/apt,150,1,2,2014-9-1,0.03,1,0
3705824,Small Rm +walk-in closet Easy to Longwood/Downtown,18517776,Huggy,,Roxbury,42.31755,-71.07963,Private room,33,29,0,,,30,365
3727560,Charming 1BD in house,19036819,Shelley,,Roxbury,42.32923,-71.07976,Private room,95,2,199,2019-10-20,3.08,1,351
3749523,Grand Colonial in Historic Boston.,3842205,Nicolo,,Charlestown,42.37191,-71.06333,Entire home/apt,250,31,273,2019-10-28,4.24,1,216
3783090,High End Apt Parking Included In Great Location,13931840,Dylan,,Fenway,42.34496,-71.10453,Entire home/apt,179,2,175,2019-11-6,3.81,1,85
3808557,"Modern South End, 2 bed, private roofdeck",19572355,Thomas,,South End,42.3365,-71.0757,Entire home/apt,500,1,10,2015-10-11,0.16,1,22
3820516,Silk Road Room ,128280,Elizabeth,,Charlestown,42.37644,-71.06535,Private room,210,2,2,2015-9-21,0.03,3,211
3890373,BEACON HILL FABULOUS ONE BEDROOM,19357187,Paul,,Beacon Hill,42.35764,-71.0657,Entire home/apt,225,2,234,2019-11-1,3.7,1,22
3903324,Amazing location - walk to Fenway Park!,9419684,Mike,,Fenway,42.34325,-71.10066,Entire home/apt,213,29,8,2017-3-5,0.13,68,132
3914363,*Prime Location* in the heart of downtown Fenway,9419684,Mike,,Fenway,42.34355,-71.10237,Entire home/apt,213,29,9,2018-9-30,0.14,68,131
3930872,2 br @ Harvard Business School,56583,Nat,,Allston,42.36509,-71.11964,Entire home/apt,112,7,1,2014-9-28,0.02,1,0
3957602,The Hedges: Sunny urban garden home with breakfast,2127414,Katharine (Kit) And Scott,,Jamaica Plain,42.31168,-71.10613,Private room,85,1,124,2019-11-9,1.97,1,69
